,age,albums,alcohol,audios,city,country,first_name,followers,followers_count,friends,groups,has_mobile,has_photo,langs,last_name,life_main,notes,pages,people_main,photos,political,relation,schools,sex,smoking,t1,t2,uid,universities,videos,wall_posts
599,3.0,1.0,-1.0,0.0,56.0,1.0,145.0,220.0,220.0,584.0,-1.0,1.0,1.0,-1.0,296.0,-1.0,0.0,184.0,-1.0,7.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,3380238.0,-1.0,294.0,759.0
600,3.0,1.0,-1.0,0.0,2.0,1.0,220.0,257.0,257.0,523.0,-1.0,1.0,1.0,-1.0,898.0,-1.0,2.0,42.0,-1.0,134.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,3355540.0,-1.0,449.0,295.0
601,3.0,4.0,4.0,462.0,140.0,1.0,82.0,224.0,224.0,215.0,-1.0,1.0,1.0,-1.0,581.0,-1.0,8.0,79.0,-1.0,42.0,-1.0,4.0,2.0,1.0,3.0,1.0,1.0,3342939.0,1.0,1058.0,1399.0
602,3.0,1.0,-1.0,0.0,95.0,1.0,34.0,217.0,217.0,244.0,-1.0,1.0,1.0,-1.0,55.0,-1.0,11.0,36.0,-1.0,29.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,3323739.0,-1.0,1099.0,67.0
603,4.0,1.0,-1.0,1720.0,60.0,1.0,164.0,286.0,286.0,192.0,-1.0,1.0,1.0,-1.0,373.0,-1.0,3.0,20.0,-1.0,126.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,3255640.0,-1.0,62.0,1847.0
604,3.0,10.0,-1.0,0.0,99.0,1.0,270.0,248.0,248.0,842.0,-1.0,1.0,1.0,-1.0,560.0,-1.0,2.0,68.0,-1.0,831.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,3103226.0,-1.0,76.0,586.0
605,3.0,22.0,-1.0,671.0,1.0,1.0,89.0,265.0,265.0,271.0,-1.0,1.0,1.0,-1.0,754.0,-1.0,1.0,39.0,-1.0,432.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2704605.0,-1.0,7.0,419.0
606,4.0,1.0,3.0,271.0,2.0,1.0,277.0,286.0,286.0,439.0,-1.0,1.0,1.0,3.0,687.0,6.0,0.0,51.0,1.0,24.0,-1.0,1.0,3.0,2.0,2.0,1.0,1.0,2645861.0,1.0,5.0,65.0
607,4.0,9.0,-1.0,0.0,2.0,1.0,149.0,291.0,291.0,251.0,-1.0,1.0,1.0,-1.0,635.0,5.0,18.0,140.0,-1.0,2104.0,8.0,0.0,1.0,1.0,-1.0,1.0,1.0,2625286.0,1.0,354.0,2130.0
608,4.0,2.0,-1.0,447.0,24.0,1.0,72.0,278.0,278.0,330.0,-1.0,1.0,1.0,-1.0,561.0,-1.0,5.0,172.0,-1.0,129.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,2450515.0,-1.0,383.0,504.0
609,4.0,1.0,-1.0,914.0,1.0,1.0,151.0,251.0,251.0,338.0,-1.0,1.0,1.0,-1.0,286.0,-1.0,2.0,148.0,-1.0,106.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2399296.0,-1.0,59.0,923.0
610,4.0,16.0,-1.0,0.0,1057.0,2.0,117.0,239.0,239.0,677.0,-1.0,1.0,1.0,-1.0,133.0,-1.0,26.0,41.0,-1.0,1395.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,2364834.0,-1.0,601.0,3394.0
611,4.0,4.0,-1.0,0.0,133.0,1.0,167.0,276.0,276.0,211.0,-1.0,1.0,1.0,-1.0,331.0,-1.0,0.0,206.0,-1.0,378.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2316811.0,-1.0,5.0,2315.0
612,4.0,1.0,-1.0,444.0,2.0,1.0,223.0,280.0,280.0,341.0,-1.0,1.0,1.0,-1.0,327.0,-1.0,11.0,120.0,-1.0,380.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2298989.0,-1.0,312.0,789.0
613,3.0,2.0,-1.0,1539.0,1.0,1.0,256.0,229.0,229.0,351.0,-1.0,1.0,1.0,-1.0,504.0,-1.0,0.0,104.0,-1.0,146.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,2276301.0,-1.0,579.0,971.0
614,4.0,8.0,-1.0,224.0,1311.0,1.0,256.0,208.0,208.0,408.0,-1.0,1.0,1.0,-1.0,159.0,-1.0,0.0,112.0,-1.0,244.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,2191748.0,-1.0,296.0,516.0
615,3.0,1.0,-1.0,0.0,1.0,1.0,152.0,209.0,209.0,267.0,-1.0,1.0,1.0,-1.0,452.0,-1.0,11.0,35.0,-1.0,116.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1990920.0,-1.0,503.0,467.0
616,3.0,0.0,-1.0,1497.0,1.0,1.0,157.0,249.0,249.0,158.0,-1.0,1.0,1.0,-1.0,334.0,-1.0,3.0,28.0,-1.0,4.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1969675.0,2.0,6.0,12.0
617,4.0,12.0,-1.0,0.0,1.0,1.0,143.0,221.0,221.0,194.0,-1.0,1.0,1.0,-1.0,612.0,-1.0,4.0,9.0,-1.0,402.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1948240.0,-1.0,35.0,630.0
618,3.0,0.0,-1.0,0.0,2.0,1.0,178.0,206.0,206.0,209.0,-1.0,1.0,1.0,-1.0,258.0,-1.0,0.0,106.0,-1.0,192.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1778914.0,-1.0,83.0,234.0
619,4.0,0.0,-1.0,74.0,282.0,3.0,92.0,229.0,229.0,456.0,-1.0,1.0,1.0,-1.0,306.0,-1.0,1.0,75.0,-1.0,68.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1587148.0,-1.0,50.0,211.0
620,4.0,51.0,-1.0,0.0,140.0,1.0,73.0,746.0,746.0,269.0,415.0,1.0,1.0,-1.0,152.0,-1.0,0.0,84.0,-1.0,1829.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1426415.0,-1.0,83.0,959.0
621,4.0,11.0,-1.0,0.0,280.0,2.0,84.0,219.0,219.0,484.0,-1.0,1.0,1.0,-1.0,469.0,-1.0,33.0,34.0,-1.0,319.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1388604.0,-1.0,81.0,594.0
622,4.0,0.0,-1.0,48.0,2.0,1.0,71.0,296.0,296.0,245.0,176.0,1.0,1.0,-1.0,857.0,-1.0,0.0,5.0,-1.0,30.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1372037.0,-1.0,45.0,1422.0
623,3.0,13.0,-1.0,3866.0,155.0,1.0,145.0,267.0,267.0,732.0,-1.0,1.0,1.0,-1.0,604.0,-1.0,4.0,179.0,-1.0,975.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1301783.0,-1.0,89.0,3179.0
624,4.0,2.0,-1.0,0.0,292.0,2.0,256.0,247.0,247.0,688.0,-1.0,1.0,1.0,-1.0,125.0,-1.0,0.0,102.0,-1.0,114.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,129194783.0,-1.0,292.0,1059.0
625,4.0,1.0,-1.0,1132.0,2.0,1.0,109.0,249.0,249.0,334.0,-1.0,1.0,1.0,-1.0,89.0,-1.0,19.0,274.0,-1.0,1041.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1223972.0,-1.0,425.0,2862.0
626,4.0,0.0,-1.0,0.0,1.0,1.0,96.0,202.0,202.0,174.0,-1.0,1.0,1.0,-1.0,542.0,-1.0,6.0,12.0,-1.0,137.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1180007.0,-1.0,66.0,727.0
627,4.0,8.0,-1.0,807.0,2.0,1.0,151.0,272.0,272.0,462.0,-1.0,1.0,1.0,-1.0,395.0,-1.0,1.0,78.0,-1.0,236.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1141582.0,-1.0,57.0,470.0
628,3.0,3.0,2.0,105.0,1913559.0,165.0,82.0,237.0,237.0,227.0,385.0,1.0,1.0,3.0,348.0,1.0,0.0,121.0,-1.0,84.0,-1.0,4.0,2.0,1.0,2.0,1.0,1.0,876268.0,2.0,107.0,647.0
629,3.0,6.0,4.0,447.0,60.0,1.0,245.0,226.0,226.0,232.0,-1.0,1.0,1.0,-1.0,810.0,6.0,0.0,18.0,6.0,1037.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,748554.0,2.0,12.0,3105.0
630,4.0,0.0,-1.0,0.0,106.0,1.0,148.0,204.0,204.0,345.0,-1.0,1.0,1.0,-1.0,545.0,-1.0,0.0,81.0,-1.0,14.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,736962.0,-1.0,593.0,12.0
631,4.0,0.0,-1.0,291.0,49.0,1.0,176.0,251.0,251.0,388.0,-1.0,1.0,1.0,-1.0,815.0,-1.0,0.0,30.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,697954.0,-1.0,13.0,5.0
632,4.0,3.0,-1.0,0.0,99.0,1.0,225.0,240.0,240.0,63.0,-1.0,1.0,1.0,-1.0,297.0,-1.0,23.0,38.0,-1.0,105.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,679639.0,-1.0,47.0,1190.0
633,4.0,54.0,-1.0,234.0,1.0,1.0,119.0,240.0,240.0,320.0,-1.0,1.0,1.0,-1.0,612.0,-1.0,20.0,146.0,-1.0,5118.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,597513.0,-1.0,276.0,5030.0
634,4.0,18.0,3.0,293.0,2.0,1.0,92.0,213.0,213.0,183.0,-1.0,1.0,1.0,-1.0,616.0,5.0,14.0,98.0,2.0,923.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,550079.0,1.0,402.0,1459.0
635,4.0,14.0,-1.0,0.0,378.0,9.0,160.0,276.0,276.0,971.0,-1.0,1.0,1.0,-1.0,622.0,-1.0,0.0,321.0,-1.0,1960.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,522856.0,-1.0,368.0,3779.0
636,4.0,16.0,-1.0,0.0,1.0,1.0,136.0,211.0,211.0,170.0,-1.0,1.0,1.0,-1.0,798.0,-1.0,4.0,60.0,-1.0,1125.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,514309.0,-1.0,117.0,1483.0
637,3.0,0.0,4.0,0.0,2.0,1.0,136.0,740.0,740.0,95.0,-1.0,1.0,1.0,2.0,180.0,6.0,24.0,154.0,1.0,426.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,381177.0,1.0,200.0,6072.0
638,4.0,0.0,-1.0,0.0,99.0,1.0,264.0,225.0,225.0,317.0,-1.0,1.0,1.0,-1.0,550.0,-1.0,0.0,16.0,-1.0,121.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,291469.0,-1.0,8.0,485.0
639,4.0,45.0,1.0,0.0,60.0,1.0,145.0,240.0,240.0,321.0,-1.0,1.0,1.0,-1.0,568.0,4.0,15.0,13.0,1.0,3963.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,287383.0,1.0,9.0,1456.0
640,4.0,2.0,-1.0,0.0,1.0,1.0,249.0,769.0,769.0,1250.0,-1.0,1.0,1.0,-1.0,827.0,-1.0,41.0,412.0,-1.0,1047.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,198678.0,-1.0,227.0,4031.0
641,4.0,0.0,-1.0,0.0,2.0,1.0,140.0,228.0,228.0,292.0,-1.0,1.0,1.0,-1.0,377.0,-1.0,0.0,35.0,-1.0,120.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,197551.0,-1.0,16.0,413.0
642,4.0,13.0,-1.0,0.0,72.0,1.0,228.0,202.0,202.0,206.0,-1.0,1.0,1.0,-1.0,147.0,-1.0,0.0,58.0,-1.0,711.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,184744.0,-1.0,16.0,634.0
643,4.0,48.0,-1.0,0.0,2.0,1.0,85.0,271.0,271.0,805.0,-1.0,1.0,1.0,-1.0,285.0,-1.0,75.0,20.0,-1.0,4302.0,8.0,7.0,5.0,1.0,1.0,1.0,1.0,174368.0,1.0,121.0,1370.0
644,3.0,0.0,-1.0,552.0,1.0,1.0,162.0,271.0,271.0,209.0,-1.0,1.0,1.0,-1.0,455.0,-1.0,3.0,42.0,-1.0,30.0,3.0,0.0,1.0,2.0,-1.0,1.0,1.0,112082.0,1.0,130.0,54.0
645,3.0,0.0,-1.0,32.0,2.0,1.0,173.0,298.0,298.0,562.0,-1.0,1.0,1.0,-1.0,154.0,-1.0,0.0,91.0,-1.0,47.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,87851.0,-1.0,21.0,702.0
646,3.0,0.0,-1.0,0.0,99.0,1.0,71.0,281.0,281.0,184.0,-1.0,1.0,1.0,-1.0,185.0,-1.0,8.0,34.0,-1.0,47.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,82872.0,-1.0,134.0,516.0
647,4.0,13.0,-1.0,45.0,2.0,1.0,145.0,244.0,244.0,709.0,549.0,1.0,1.0,-1.0,155.0,-1.0,6.0,29.0,-1.0,494.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,30907.0,-1.0,34.0,1793.0
648,3.0,10.0,-1.0,0.0,149.0,1.0,71.0,248.0,248.0,126.0,-1.0,1.0,1.0,-1.0,226.0,-1.0,12.0,22.0,-1.0,540.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,24113907.0,-1.0,415.0,115.0
649,3.0,2.0,-1.0,1088.0,2.0,1.0,119.0,240.0,240.0,507.0,-1.0,1.0,1.0,-1.0,300.0,-1.0,70.0,12.0,-1.0,285.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,25749.0,-1.0,299.0,1689.0
650,3.0,0.0,2.0,1.0,22168.0,139.0,33.0,118.0,118.0,15.0,-1.0,1.0,1.0,-1.0,68.0,6.0,0.0,26.0,2.0,45.0,8.0,1.0,0.0,1.0,2.0,1.0,1.0,374429344.0,0.0,7.0,5.0
651,1.0,26.0,-1.0,1319.0,1.0,1.0,71.0,108.0,108.0,355.0,385.0,1.0,1.0,-1.0,520.0,-1.0,0.0,193.0,-1.0,808.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,287720470.0,-1.0,172.0,7098.0
652,1.0,5.0,3.0,507.0,49.0,1.0,178.0,159.0,159.0,49.0,-1.0,1.0,1.0,2.0,879.0,2.0,0.0,42.0,1.0,60.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,269119022.0,2.0,541.0,16.0
653,3.0,1.0,-1.0,0.0,143.0,1.0,17.0,104.0,104.0,364.0,-1.0,1.0,1.0,-1.0,61.0,-1.0,0.0,36.0,-1.0,21.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,267408507.0,-1.0,15.0,57.0
654,3.0,0.0,2.0,855.0,0.0,1.0,159.0,604.0,604.0,36.0,-1.0,1.0,1.0,-1.0,453.0,1.0,0.0,14.0,2.0,12.0,-1.0,0.0,0.0,2.0,2.0,1.0,1.0,266950582.0,0.0,52.0,24.0
655,4.0,4.0,-1.0,48.0,72.0,1.0,283.0,130.0,130.0,600.0,-1.0,1.0,1.0,-1.0,162.0,1.0,0.0,71.0,6.0,51.0,3.0,0.0,3.0,1.0,-1.0,1.0,1.0,265092696.0,2.0,40.0,92.0
656,3.0,3.0,-1.0,0.0,95.0,1.0,71.0,143.0,143.0,274.0,-1.0,1.0,1.0,-1.0,528.0,-1.0,0.0,55.0,-1.0,197.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,263764330.0,-1.0,178.0,363.0
657,4.0,2.0,-1.0,206.0,2.0,1.0,84.0,197.0,197.0,90.0,16.0,0.0,1.0,-1.0,657.0,-1.0,0.0,3.0,-1.0,89.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,257048048.0,-1.0,13.0,63.0
658,3.0,2.0,-1.0,735.0,133.0,1.0,139.0,124.0,124.0,158.0,-1.0,1.0,1.0,-1.0,477.0,-1.0,0.0,64.0,-1.0,137.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,253536600.0,-1.0,79.0,359.0
659,0.0,0.0,5.0,0.0,49.0,1.0,176.0,143.0,143.0,39.0,-1.0,1.0,1.0,-1.0,179.0,6.0,0.0,2.0,3.0,240.0,-1.0,1.0,1.0,2.0,5.0,1.0,1.0,231099472.0,1.0,3.0,220.0
660,3.0,1.0,-1.0,615.0,1017.0,9.0,246.0,177.0,177.0,35.0,-1.0,1.0,1.0,-1.0,337.0,-1.0,0.0,511.0,-1.0,137.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,217889514.0,-1.0,50.0,3863.0
661,3.0,1.0,-1.0,0.0,281.0,3.0,82.0,196.0,196.0,49.0,-1.0,1.0,1.0,-1.0,488.0,-1.0,0.0,135.0,-1.0,56.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,217447099.0,-1.0,189.0,22.0
662,3.0,0.0,-1.0,0.0,151.0,1.0,100.0,142.0,142.0,144.0,-1.0,1.0,1.0,-1.0,90.0,-1.0,0.0,70.0,-1.0,14.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,214470849.0,-1.0,13.0,12.0
663,3.0,0.0,4.0,0.0,1661.0,9.0,19.0,105.0,105.0,50.0,3.0,1.0,1.0,1.0,20.0,2.0,0.0,3.0,1.0,9.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,200426852.0,1.0,1.0,40.0
664,1.0,3.0,1.0,0.0,99.0,1.0,71.0,604.0,604.0,1645.0,-1.0,1.0,1.0,2.0,370.0,5.0,0.0,59.0,5.0,535.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,199283580.0,0.0,544.0,1383.0
665,3.0,0.0,-1.0,624.0,282.0,3.0,199.0,113.0,113.0,126.0,-1.0,1.0,1.0,-1.0,358.0,-1.0,0.0,130.0,-1.0,68.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,188767237.0,-1.0,110.0,268.0
666,4.0,0.0,3.0,13.0,1.0,1.0,76.0,154.0,154.0,1563.0,13.0,0.0,1.0,-1.0,676.0,4.0,0.0,4.0,2.0,8.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,184433455.0,1.0,0.0,8.0
667,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,146.0,146.0,41.0,-1.0,1.0,1.0,-1.0,58.0,-1.0,0.0,18.0,-1.0,7.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,176063059.0,-1.0,3.0,439.0
668,0.0,0.0,-1.0,0.0,2.0,1.0,145.0,121.0,121.0,231.0,-1.0,1.0,1.0,-1.0,640.0,-1.0,0.0,162.0,-1.0,1039.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,173761359.0,-1.0,281.0,4666.0
669,3.0,0.0,-1.0,0.0,1922897.0,160.0,102.0,152.0,152.0,346.0,-1.0,1.0,1.0,-1.0,736.0,-1.0,7.0,118.0,-1.0,977.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,173109015.0,-1.0,2410.0,1248.0
670,3.0,18.0,5.0,172.0,282.0,3.0,82.0,110.0,110.0,123.0,165.0,1.0,1.0,-1.0,634.0,6.0,0.0,90.0,6.0,936.0,8.0,0.0,1.0,1.0,5.0,1.0,1.0,172139341.0,1.0,50.0,803.0
671,3.0,22.0,-1.0,0.0,2131.0,4.0,258.0,109.0,109.0,106.0,-1.0,1.0,1.0,-1.0,383.0,-1.0,0.0,179.0,-1.0,179.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,170267924.0,-1.0,383.0,930.0
672,4.0,0.0,-1.0,51.0,1.0,1.0,72.0,155.0,155.0,285.0,65.0,1.0,1.0,-1.0,853.0,-1.0,0.0,29.0,5.0,451.0,-1.0,0.0,1.0,2.0,-1.0,1.0,1.0,170206026.0,1.0,3.0,641.0
673,3.0,1.0,4.0,0.0,2205177.0,178.0,136.0,104.0,104.0,294.0,-1.0,1.0,1.0,4.0,614.0,6.0,0.0,61.0,1.0,652.0,-1.0,7.0,2.0,1.0,4.0,1.0,1.0,169907591.0,1.0,60.0,170.0
674,4.0,0.0,-1.0,132.0,104.0,1.0,256.0,138.0,138.0,1080.0,-1.0,1.0,1.0,-1.0,270.0,5.0,0.0,54.0,1.0,9.0,-1.0,0.0,1.0,2.0,-1.0,1.0,1.0,165903733.0,1.0,136.0,12.0
675,3.0,2.0,-1.0,0.0,1938443.0,75.0,109.0,134.0,134.0,23.0,-1.0,1.0,1.0,-1.0,467.0,-1.0,1.0,142.0,-1.0,92.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,157900270.0,-1.0,49.0,25.0
676,1.0,2.0,-1.0,0.0,157.0,1.0,89.0,186.0,186.0,127.0,-1.0,1.0,1.0,-1.0,625.0,-1.0,0.0,8.0,-1.0,279.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,142645052.0,-1.0,32.0,472.0
677,3.0,0.0,-1.0,0.0,2.0,1.0,256.0,146.0,146.0,215.0,-1.0,1.0,1.0,2.0,341.0,1.0,0.0,1.0,2.0,30.0,8.0,4.0,1.0,2.0,1.0,1.0,1.0,140224254.0,0.0,0.0,1041.0
678,4.0,3.0,5.0,504.0,110.0,1.0,94.0,130.0,130.0,83.0,-1.0,1.0,1.0,2.0,175.0,8.0,0.0,134.0,4.0,706.0,6.0,4.0,2.0,2.0,3.0,1.0,1.0,140210085.0,1.0,195.0,4383.0
679,4.0,5.0,-1.0,0.0,314.0,2.0,72.0,660.0,660.0,810.0,-1.0,1.0,1.0,-1.0,509.0,-1.0,0.0,514.0,-1.0,83.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,137897012.0,-1.0,39.0,984.0
680,4.0,3.0,-1.0,17.0,153.0,1.0,228.0,113.0,113.0,110.0,18.0,1.0,1.0,-1.0,295.0,-1.0,0.0,6.0,5.0,338.0,-1.0,4.0,2.0,1.0,-1.0,1.0,1.0,135251483.0,1.0,0.0,166.0
681,3.0,2.0,-1.0,1176.0,33.0,1.0,256.0,135.0,135.0,333.0,-1.0,1.0,1.0,-1.0,82.0,-1.0,4.0,75.0,-1.0,84.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,130623050.0,-1.0,289.0,1333.0
682,4.0,4.0,-1.0,125.0,2118.0,1.0,85.0,189.0,189.0,214.0,-1.0,1.0,1.0,-1.0,574.0,-1.0,0.0,235.0,-1.0,47.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,127273418.0,-1.0,23.0,280.0
683,3.0,1.0,-1.0,9.0,72.0,1.0,138.0,127.0,127.0,74.0,-1.0,1.0,1.0,-1.0,805.0,-1.0,0.0,103.0,-1.0,113.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,126514926.0,-1.0,3.0,62.0
684,3.0,2.0,-1.0,868.0,2.0,1.0,197.0,153.0,153.0,234.0,-1.0,1.0,1.0,-1.0,514.0,-1.0,0.0,291.0,-1.0,35.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,123001890.0,-1.0,86.0,875.0
685,1.0,0.0,-1.0,131.0,292.0,2.0,272.0,135.0,135.0,200.0,-1.0,1.0,1.0,-1.0,159.0,-1.0,0.0,39.0,-1.0,67.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,121889387.0,-1.0,27.0,618.0
686,3.0,0.0,-1.0,0.0,72.0,1.0,113.0,149.0,149.0,50.0,-1.0,1.0,1.0,-1.0,787.0,-1.0,0.0,28.0,-1.0,60.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,114540602.0,-1.0,6.0,36.0
687,4.0,2.0,-1.0,746.0,2.0,1.0,119.0,131.0,131.0,49.0,-1.0,1.0,1.0,-1.0,170.0,-1.0,0.0,28.0,-1.0,16.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,112062761.0,-1.0,108.0,210.0
688,3.0,0.0,-1.0,0.0,282.0,3.0,48.0,108.0,108.0,55.0,-1.0,1.0,1.0,-1.0,17.0,-1.0,0.0,45.0,-1.0,40.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,107287512.0,-1.0,32.0,5242.0
689,1.0,0.0,4.0,78.0,1917264.0,161.0,243.0,114.0,114.0,466.0,-1.0,1.0,1.0,6.0,124.0,5.0,0.0,101.0,6.0,30.0,-1.0,0.0,1.0,2.0,2.0,1.0,1.0,106952098.0,1.0,445.0,1605.0
690,4.0,1.0,-1.0,0.0,125.0,1.0,3.0,108.0,108.0,49.0,-1.0,1.0,1.0,-1.0,19.0,-1.0,0.0,16.0,-1.0,94.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,103519285.0,-1.0,169.0,1605.0
691,3.0,2.0,-1.0,135.0,83.0,1.0,230.0,194.0,194.0,9.0,-1.0,1.0,1.0,-1.0,543.0,-1.0,3.0,21.0,-1.0,572.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,100162491.0,-1.0,30.0,239.0
692,4.0,11.0,-1.0,1082.0,280.0,2.0,148.0,179.0,179.0,336.0,152.0,1.0,1.0,-1.0,749.0,-1.0,75.0,78.0,-1.0,865.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,98648694.0,-1.0,63.0,494.0
693,3.0,1.0,-1.0,0.0,104.0,1.0,229.0,123.0,123.0,193.0,-1.0,1.0,1.0,3.0,201.0,-1.0,1.0,88.0,-1.0,248.0,-1.0,2.0,2.0,1.0,-1.0,1.0,1.0,98431839.0,1.0,18.0,288.0
694,0.0,0.0,2.0,6.0,2.0,1.0,86.0,179.0,179.0,892.0,1959.0,1.0,1.0,2.0,817.0,5.0,0.0,273.0,-1.0,10.0,8.0,4.0,2.0,2.0,2.0,1.0,1.0,147649839.0,2.0,14.0,463.0
695,1.0,3.0,-1.0,1722.0,392.0,3.0,82.0,173.0,173.0,195.0,-1.0,1.0,1.0,-1.0,569.0,-1.0,0.0,67.0,-1.0,235.0,6.0,4.0,1.0,1.0,-1.0,1.0,1.0,98021865.0,1.0,93.0,734.0
696,1.0,0.0,3.0,657.0,292.0,2.0,61.0,182.0,182.0,81.0,-1.0,1.0,1.0,3.0,26.0,1.0,3.0,10.0,2.0,14.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,96622617.0,1.0,863.0,72.0
697,4.0,1.0,1.0,0.0,1509.0,2.0,217.0,132.0,132.0,224.0,-1.0,1.0,1.0,-1.0,115.0,1.0,0.0,65.0,1.0,120.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,94573212.0,1.0,1.0,434.0
698,3.0,1.0,-1.0,0.0,314.0,2.0,120.0,182.0,182.0,129.0,-1.0,1.0,1.0,-1.0,552.0,-1.0,172.0,63.0,-1.0,92.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,94125433.0,-1.0,4774.0,2994.0
699,1.0,0.0,1.0,354.0,650.0,2.0,71.0,147.0,147.0,109.0,-1.0,1.0,1.0,3.0,638.0,1.0,0.0,40.0,1.0,24.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,91729788.0,2.0,213.0,109.0
700,1.0,6.0,1.0,3269.0,1186.0,1.0,145.0,139.0,139.0,1531.0,469.0,1.0,1.0,-1.0,95.0,6.0,14.0,178.0,5.0,302.0,-1.0,0.0,2.0,2.0,1.0,1.0,1.0,88943910.0,1.0,517.0,2496.0
